Nombre;Codigo;descripcion;Stock;StockMinimo;PrecioUnitario;Observaciones;Rentabilidad;Iva;CostoInterno;CodigoProveedor;Deposito;CodigoBarra;Rubro;SubRubro;Tipo;PrecioAutomatico
SHORT 2DA PIEL CORTADO A LASER COCOT AVELLANA TALLE 1;6193A1;SHORT 2DA PIEL CORTADO A LASER COCOT AVELLANA TALLE 1;2;;1120;;;21;503,94;;Principal;;Basica;Cocot;;
SHORT 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 1;6193B1;SHORT 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 1;6;;1120;;;21;503,94;;Principal;;Basica;Cocot;;
SHORT 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 2;6193B2;SHORT 2DA PIEL CORTADO A LASER COCOT BLANCO TALLE 2;2;;1120;;;21;503,94;;Principal;;Basica;Cocot;;
SHORT 2DA PIEL CORTADO A LASER COCOT NEGRO TALLE 1;6193N1;SHORT 2DA PIEL CORTADO A LASER COCOT NEGRO TALLE 1;14;;1120;;;21;503,94;;Principal;;Basica;Cocot;;
COLALESS 2DA PIEL CORTADA A LASER COCOT AVELLANA TALLE 4;6194A4;COLALESS 2DA PIEL CORTADA A LASER COCOT AVELLANA TALLE 4;2;;870;;;21;366,47;;Principal;;Basica;Cocot;;
COLALESS 2DA PIEL CORTADA A LASER COCOT BLANCA TALLE 2;6194B2;COLALESS 2DA PIEL CORTADA A LASER COCOT BLANCA TALLE 2;8;;870;;;21;366,47;;Principal;;Basica;Cocot;;
COLALESS 2DA PIEL CORTADA A LASER COCOT BLANCA TALLE 3;6194B3;COLALESS 2DA PIEL CORTADA A LASER COCOT BLANCA TALLE 3;28;;870;;;21;366,47;;Principal;;Basica;Cocot;;
COLALESS 2DA PIEL CORTADA A LASER COCOT NEGRA TALLE 1;6194N1;COLALESS 2DA PIEL CORTADA A LASER COCOT NEGRA TALLE 1;10;;870;;;21;366,47;;Principal;;Basica;Cocot;;
COLALESS 2DA PIEL CORTADA A LASER COCOT NEGRA TALLE 2;6194N2;COLALESS 2DA PIEL CORTADA A LASER COCOT NEGRA TALLE 2;6;;870;;;21;366,47;;Principal;;Basica;Cocot;;
BOXER INFANTIL ESTAMPADO ELEMENTO TALLE 5;6255;BOXER INFANTIL ESTAMPADO ELEMENTO TALLE 5;14;;1499;;;21;719,32;;Principal;;Boxers;Elemento Ropa;;
BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS BLANCO TALLE MG;639BMG;BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS BLANCO TALLE MG;6;;1850;;;21;907,56;;Principal;;Basica;NiBel;;
BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS BLANCO TALLE PM;639BPM;BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS BLANCO TALLE PM;6;;1850;;;21;907,56;;Principal;;Basica;NiBel;;
BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS NEGRO TALLE MG;639NMG;BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS NEGRO TALLE MG;6;;1850;;;21;907,56;;Principal;;Basica;NiBel;;
BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS NEGRO TALLE PM;639NPM;BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS NEGRO TALLE PM;3;;1850;;;21;907,56;;Principal;;Basica;NiBel;;
BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS PIEL TALLE MG;639PMG;BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS PIEL TALLE MG;4;;1850;;;21;907,56;;Principal;;Basica;NiBel;;
BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS PIEL TALLE PM;639PPM;BOMBACHA UNIVERSAL DE MICROFIBRA SEAMLESS PIEL TALLE PM;4;;1850;;;21;907,56;;Principal;;Basica;NiBel;;
PAR DE MEDIAS CAÑA ALTA DE HOMBRE CON TOALLA POKER;650;PAR DE MEDIAS CAÑA ALTA DE HOMBRE CON TOALLA POKER;19;;460;;;21;247,5;;Principal;;Medias;Mutz;;
BOMBACHA CON DETALLE DE RED NIBEL TALLE MG;680NMG;BOMBACHA CON DETALLE DE RED NIBEL TALLE MG;3;;1630;;;21;785,1;;Principal;;Basica;NiBel;;
BOMBACHA CON DETALLE DE RED NIBEL TALLE PM;680NPM;BOMBACHA CON DETALLE DE RED NIBEL TALLE PM;2;;1630;;;21;785,1;;Principal;;Basica;NiBel;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 10;7005B10;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 10;3;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 14;7005B14;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 14;4;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 16;7005B16;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 16;2;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 4;7005B4;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 4;3;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 6;7005B6;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 6;4;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 8;7005B8;CAMISETA FRIZADA INFANTIL ELEMENTO BLANCO TALLE 8;4;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 10;7005N10;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 10;3;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 12;7005N12;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 12;3;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 14;7005N14;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 14;3;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 16;7005N16;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 16;2;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 4;7005N4;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 4;2;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 6;7005N6;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 6;3;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 8;7005N8;CAMISETA FRIZADA INFANTIL ELEMENTO NEGRO TALLE 8;3;;3250;;;21;1635,64;;Principal;;Deportivo;Elemento Ropa;;
CAMISETA DE RED SIN MANGAS NIBEL BLANCA;7011B;CAMISETA DE RED SIN MANGAS NIBEL BLANCA;2;;1420;;;21;666,18;;Principal;;Underware;Nibel;;
CAMISETA DE RED SIN MANGAS NIBEL ROJA;7011R;CAMISETA DE RED SIN MANGAS NIBEL ROJA;6;;1420;;;21;666,18;;Principal;;Underware;Nibel;;
CAMISETA MANGA LARGA ROMBOS NIBEL BORDO;7067B;CAMISETA MANGA LARGA ROMBOS NIBEL BORDO;5;;1650;;;21;799,46;;Principal;;Underware;Nibel;;
CAMISETA MANGA LARGA ROMBOS NIBEL CAMEL;7067C;CAMISETA MANGA LARGA ROMBOS NIBEL CAMEL;3;;1650;;;21;799,46;;Principal;;Underware;Nibel;;
CAMISETA MANGA LARGA ROMBOS NIBEL NEGRA;7067N;CAMISETA MANGA LARGA ROMBOS NIBEL NEGRA;3;;1650;;;21;799,46;;Principal;;Underware;Nibel;;
CAMISETA MANGA LARGA ROMBOS NIBEL TERRACOTA;7067T;CAMISETA MANGA LARGA ROMBOS NIBEL TERRACOTA;3;;1650;;;21;799,46;;Principal;;Underware;Nibel;;
CAMISETA MANGA LARGA ROMBOS NIBEL VERDE;7067V;CAMISETA MANGA LARGA ROMBOS NIBEL VERDE;8;;1650;;;21;799,46;;Principal;;Underware;Nibel;;
CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 42;70BL42;CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 42;18;;1450;;;21;576;;Principal;;Remeras y camisetas;Mariana K;;
CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 44;70BL44;CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 44;22;;1450;;;21;576;;Principal;;Remeras y camisetas;Mariana K;;
CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 46;70BL46;CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 46;16;;1450;;;21;650;;Principal;;Remeras y camisetas;Mariana K;;
CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 48;70BL48;CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 48;13;;1450;;;21;650;;Principal;;Remeras y camisetas;Mariana K;;
CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 50;70BL50;CAMISETA DE MORLEY DE HOMBRE BLANCA TALLE 50;4;;1450;;;21;650;;Principal;;Remeras y camisetas;Mariana K;;
CAMISÓN MATERNAL COCOT MELANGE TALLE 4;7387M4;CAMISÓN MATERNAL COCOT MELANGE TALLE 4;6;;2850;;;21;1322,19;;Principal;;Maternal;Cocot;;
PIJAMA DE DAMA COCOT ESTRELLAS TALLE L;7396L;PIJAMA DE DAMA COCOT ESTRELLAS TALLE L;3;;6900;;;21;2833,26;;Principal;;Pijamas;Cocot;;
PIJAMA DE DAMA COCOT ESTRELLAS TALLE S;7396S;PIJAMA DE DAMA COCOT ESTRELLAS TALLE S;5;;6900;;;21;2833,26;;Principal;;Pijamas;Cocot;;
PIJAMA DE DAMA COCOT CORAZONES TALLE L;7397L;PIJAMA DE DAMA COCOT CORAZONES TALLE L;4;;6900;;;21;2833,26;;Principal;;Pijamas;Cocot;;
PIJAMA DE DAMA COCOT CORAZONES TALLE S;7397S;PIJAMA DE DAMA COCOT CORAZONES TALLE S;4;;6900;;;21;2833,26;;Principal;;Pijamas;Cocot;;
CAMISOLIN LEOPARDO COCOT TALLE 3;7401T3;CAMISOLIN LEOPARDO COCOT TALLE 3;3;;4100;;;21;2125,49;;Principal;;Pijamas;Cocot;;
CAMISOLIN NEGRO CON VOLADOS COCOT TALLE 3;7402T3;CAMISOLIN NEGRO CON VOLADOS COCOT TALLE 3;3;;5750;;;21;2455,32;;Principal;;Pijamas;Cocot;;
BOMBACHA REDUCTORA ALTA COCOT NEGRO TALLE 2;7500N2;BOMBACHA REDUCTORA ALTA COCOT NEGRO TALLE 2;4;;2650;;;21;1314,93;;Principal;;Reductora;Cocot;;
BOMBACHA REDUCTORA ALTA COCOT NEGRO TALLE 3;7500N3;BOMBACHA REDUCTORA ALTA COCOT NEGRO TALLE 3;4;;2650;;;21;1314,93;;Principal;;Reductora;Cocot;;
BOMBACHA REDUCTORA ALTA COCOT PIEL TALLE 2;7500P2;BOMBACHA REDUCTORA ALTA COCOT PIEL TALLE 2;4;;2650;;;21;1314,93;;Principal;;Reductora;Cocot;;
BOMBACHA REDUCTORA ALTA COCOT PIEL TALLE 3;7500P3;BOMBACHA REDUCTORA ALTA COCOT PIEL TALLE 3;4;;2650;;;21;1314,93;;Principal;;Reductora;Cocot;;
COLALESS REDUCTORA ALTA COCOT NEGRO TALLE 2;7501N2;COLALESS REDUCTORA ALTA COCOT NEGRO TALLE 2;8;;2650;;;21;1314,93;;Principal;;Reductora;Cocot;;
COLALESS REDUCTORA ALTA COCOT NEGRO TALLE 3;7501N3;COLALESS REDUCTORA ALTA COCOT NEGRO TALLE 3;9;;2650;;;21;1314,93;;Principal;;Reductora;Cocot;;
COLALESS REDUCTORA ALTA COCOT PIEL  TALLE 2;7501P2;COLALESS REDUCTORA ALTA COCOT PIEL  TALLE 2;2;;2650;;;21;1314,93;;Principal;;Reductora;Cocot;;
COLALESS REDUCTORA ALTA COCOT PIEL TALLE 3;7501P3;COLALESS REDUCTORA ALTA COCOT PIEL TALLE 3;3;;2650;;;21;1314,93;;Principal;;Reductora;Cocot;;
BODY REDUCTOR VEDETINA COCOT NEGRO TALLE 2;7503N2;BODY REDUCTOR VEDETINA COCOT NEGRO TALLE 2;6;;3499;;;21;1786,97;;Principal;;Reductora;Cocot;;
BODY REDUCTOR VEDETINA COCOT NEGRO TALLE 3;7503N3;BODY REDUCTOR VEDETINA COCOT NEGRO TALLE 3;9;;3499;;;21;1786,97;;Principal;;Reductora;Cocot;;
COLALESS CON FAJA REDUCTORA COCOT NEGRO TALLE 4;7504N4;COLALESS CON FAJA REDUCTORA COCOT NEGRO TALLE 4;2;;2080;;;21;1011,49;;Principal;;Reductora;Cocot;;
COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 2;7504P2;COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 2;7;;2080;;;21;1011,49;;Principal;;Reductora;Cocot;;
COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 3;7504P3;COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 3;10;;2080;;;21;1011,49;;Principal;;Reductora;Cocot;;
COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 4;7504P4;COLALESS CON FAJA REDUCTORA COCOT PIEL TALLE 4;4;;2080;;;21;1011,49;;Principal;;Reductora;Cocot;;
PACK X 2 BOXERS DE NENE ESTAMPADOS BENGAL TALLE L;801L;PACK X 2 BOXERS DE NENE ESTAMPADOS BENGAL TALLE L;11;;1320;;;21;627,75;;Principal;;Boxers;Cherry;;
PACK X 2 BOXERS DE NENE ESTAMPADOS BENGAL TALLE XL;801XL;PACK X 2 BOXERS DE NENE ESTAMPADOS BENGAL TALLE XL;12;;1320;;;21;627,75;;Principal;;Boxers;Cherry;;
PACK X 3 BOMBACHAS DE ALG Y LYCRA ELEMENTO TALLE 1;8101;PACK X 3 BOMBACHAS DE ALG Y LYCRA ELEMENTO TALLE 1;3;;2199;;;21;1116,66;;Principal;;Basica;Elemento Ropa;;
CAMISETA DE MORLEY DE NENA BEIGE TALLE 10;810BE10;CAMISETA DE MORLEY DE NENA BEIGE TALLE 10;14;;1199;;;21;492;;Principal;;Remeras y camisetas;Mariana K;;
CAMISETA DE MORLEY DE NENA BEIGE TALLE 4;810BE4;CAMISETA DE MORLEY DE NENA BEIGE TALLE 4;18;;1199;;;21;492;;Principal;;Remeras y camisetas;Mariana K;;
CAMISETA DE MORLEY DE NENA BEIGE TALLE 6;810BE6;CAMISETA DE MORLEY DE NENA BEIGE TALLE 6;16;;1199;;;21;492;;Principal;;Remeras y camisetas;Mariana K;;
CAMISETA DE MORLEY DE NENA BEIGE TALLE 8;810BE8;CAMISETA DE MORLEY DE NENA BEIGE TALLE 8;16;;1199;;;21;492;;Principal;;Remeras y camisetas;Mariana K;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE L;838BLL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE L;4;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE S;838BLS;BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE S;3;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE XL;838BLXL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE XL;3;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE XXXL;838BLXXXL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA BLANCO TALLE XXXL;6;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE L;838NEL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE L;6;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE S;838NES;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE S;19;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE XXL;838NEXXL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NEGRO TALLE XXL;9;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE L;838NOL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE L;6;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE M;838NOM;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE M;22;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE S;838NOS;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE S;12;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE XL;838NOXL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE XL;9;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE XXXL;838NOXXXL;BODY REDUCTOR MODELADOR SEAMLESS ARETHA NOUGAT TALLE XXXL;14;;4150;;;21;2209,15;;Principal;;Reductora;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE L;840BLL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE L;8;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE M;840BLM;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE M;5;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE S;840BLS;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE S;3;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE XL;840BLXL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE XL;9;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE XXL;840BLXXL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA BLANCO TALLE XXL;23;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE L;840NEL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE L;12;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE M;840NEM;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE M;10;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE S;840NES;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE S;11;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE XL;840NEXL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE XL;10;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE XXL;840NEXXL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NEGRO TALLE XXL;10;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE L;840NOL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE L;6;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE M;840NOM;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE M;10;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE S;840NOS;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE S;4;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE XL;840NOXL;CORPIÑO CON BROCHE DELANTERO SEAMLESS ARETHA NOUGAT TALLE XL;20;;3450;;;21;1784,15;;Principal;;Basica;Aretha;;
BODY DE BRETELES FINOS CON BROCHE NEGRO TALLE PM;8567NPM;BODY DE BRETELES FINOS CON BROCHE NEGRO TALLE PM;4;;3550;;;21;1824,25;;Principal;;Reductora;Nibel;;
BODY DE BRETELES FINOS CON BROCHE PIEL TALLE PM;8567PPM;BODY DE BRETELES FINOS CON BROCHE PIEL TALLE PM;4;;3550;;;21;1824,25;;Principal;;Reductora;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENA FUCSIA TALLE G;8662FG;REMERA TÉRMICA DEPORTIVA DE NENA FUCSIA TALLE G;4;;3699;;;21;1908,85;;Principal;;Underware;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENA FUCSIA TALLE M;8662FM;REMERA TÉRMICA DEPORTIVA DE NENA FUCSIA TALLE M;4;;3699;;;21;1908,85;;Principal;;Underware;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE G;8663AG;REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE G;5;;3699;;;21;1908,85;;Principal;;Underware;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE M;8663AM;REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE M;2;;3699;;;21;1908,85;;Principal;;Underware;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE P;8663AP;REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE P;4;;3699;;;21;1908,85;;Principal;;Underware;Nibel;;
REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE XG;8663AXG;REMERA TÉRMICA DEPORTIVA DE NENE AZUL TALLE XG;8;;3699;;;21;1908,85;;Principal;;Underware;Nibel;;
CORPIÑO DEPORTIVO JUVENIL T 10;90210;CORPIÑO DEPORTIVO JUVENIL T 10;9;;770;;;21;352,47;;Principal;;Basica;Cherry;;
TOALLA DE SECADO RÁPIDO 80*160 NARANJA;9021NA;TOALLA DE SECADO RÁPIDO 80*160 NARANJA;10;;3350;;;21;1576,12;;Principal;;Toallas;Amarelo;;
PANTY INFANTIL COCOT AZUL TALLE 6;902AZ6;PANTY INFANTIL COCOT AZUL TALLE 6;16;;1080;;;21;474,66;;Principal;;Medias;Cocot;;
PANTY INFANTIL COCOT AZUL TALLE 8;902AZ8;PANTY INFANTIL COCOT AZUL TALLE 8;13;;1080;;;21;474,66;;Principal;;Medias;Cocot;;
PANTY INFANTIL COCOT BLANCA TALLE 12;902BL12;PANTY INFANTIL COCOT BLANCA TALLE 12;9;;1080;;;21;474,66;;Principal;;Medias;Cocot;;
PANTY INFANTIL COCOT BLANCA TALLE 2/4;902BL4;PANTY INFANTIL COCOT BLANCA TALLE 2/4;9;;1080;;;21;474,66;;Principal;;Medias;Cocot;;
PANTY INFANTIL COCOT BORDÓ TALLE 12;902BO12;PANTY INFANTIL COCOT BORDÓ TALLE 12;13;;1080;;;21;474,66;;Principal;;Medias;Cocot;;
PANTY INFANTIL COCOT BORDÓ TALLE 6;902BO6;PANTY INFANTIL COCOT BORDÓ TALLE 6;13;;1080;;;21;474,66;;Principal;;Medias;Cocot;;
PANTY INFANTIL COCOT NEGRO TALLE 2/4;902NE4;PANTY INFANTIL COCOT NEGRO TALLE 2/4;9;;1080;;;21;474,66;;Principal;;Medias;Cocot;;
PANTY INFANTIL COCOT ROSA TALLE 12;902RO12;PANTY INFANTIL COCOT ROSA TALLE 12;17;;1080;;;21;474,66;;Principal;;Medias;Cocot;;
PANTY INFANTIL COCOT VERDE TALLE 10;902VE10;PANTY INFANTIL COCOT VERDE TALLE 10;10;;1080;;;21;474,66;;Principal;;Medias;Cocot;;
PANTY INFANTIL COCOT VERDE TALLE 12;902VE12;PANTY INFANTIL COCOT VERDE TALLE 12;15;;1080;;;21;474,66;;Principal;;Medias;Cocot;;
CORPIÑO DEPORTIVO JUVENIL ESTAMPADO T 12;90312;CORPIÑO DEPORTIVO JUVENIL ESTAMPADO T 12;24;;780;;;21;367,36;;Principal;;Basica;Cherry;;
TOALLON PLAYERO 1,5M DIAMETRO BALI;9103B;TOALLON PLAYERO 1,5M DIAMETRO BALI;13;;3800;;;21;1852,07;;Principal;;Toallas;Amarelo;;
TOALLON PLAYERO 1,5M DIAMETRO BORA BORA;9103C;TOALLON PLAYERO 1,5M DIAMETRO BORA BORA;11;;3800;;;21;1852,07;;Principal;;Toallas;Amarelo;;
TOALLON PLAYERO 1,5M DIAMETRO IBIZA;9103E;TOALLON PLAYERO 1,5M DIAMETRO IBIZA;14;;3800;;;21;1852,07;;Principal;;Toallas;Amarelo;;
COLALESS ALGODÓN PEINADO TE;916TE;COLALESS ALGODÓN PEINADO TE;5;;705;;;21;292,95;;Principal;;Basica;Cherry;;
CALZA TRAMADA LISA NIBEL AZUL TALLE PM;992APM;CALZA TRAMADA LISA NIBEL AZUL TALLE PM;3;;3399;;;21;1736,96;;Principal;;Deportivo;Nibel;;
CALZA CAMUFLADA NIBEL AZUL TALLE PM;994APM;CALZA CAMUFLADA NIBEL AZUL TALLE PM;4;;3699;;;21;1910,66;;Principal;;Deportivo;Nibel;;
CALZA CAMUFLADA NIBEL AZUL TALLE XG;994AXG;CALZA CAMUFLADA NIBEL AZUL TALLE XG;2;;3699;;;21;1910,66;;Principal;;Deportivo;Nibel;;
BOXER DE DAMA ALGODÓN PEINADO TALLE L;996L;BOXER DE DAMA ALGODÓN PEINADO TALLE L;31;;1220;;;21;534,75;;Principal;;Basica;Cherry;;
BOXER DE DAMA ALGODÓN PEINADO TALLE M;996M;BOXER DE DAMA ALGODÓN PEINADO TALLE M;8;;1220;;;21;534,75;;Principal;;Basica;Cherry;;
BOXER DE DAMA ALGODÓN PEINADO TALLE S;996S;BOXER DE DAMA ALGODÓN PEINADO TALLE S;7;;1220;;;21;534,75;;Principal;;Basica;Cherry;;
